filename,V0_LAT,V0_LON,V1_LAT,V1_LON,V2_LAT,V2_LON,V3_LAT,V3_LON,Al_Si_ratio
01_ch2_cla_l1_20240701T130253195_20240701T130301195.fits,70.1014,-127.805,68.8301,-127.849,68.8036,-125.447,70.0733,-125.26,0.35
01_ch2_cla_l1_20240701T125333196_20240701T125341196.fits,82.6054,43.96,81.4465,45.0395,81.5029,50.1418,82.6708,49.8699,1.0
01_ch2_cla_l1_20240701T111328112_20240701T111336112.fits,48.4946,-127.252,47.164,-127.268,47.1492,-125.899,48.4794,-125.849,0.95
01_ch2_cla_l1_20240701T155625767_20240701T155633767.fits,-76.1477,51.4721,-77.1596,51.5883,-77.1295,54.2572,-76.1198,53.9436,1.17
01_ch2_cla_l1_20240701T091155848_20240701T091203848.fits,63.3385,-125.894,62.0418,-125.92,62.0214,-124.011,63.3172,-123.903,0.39
01_ch2_cla_l1_20240701T093355848_20240701T093403848.fits,-2.542,-126.824,-3.8868,-126.84,-3.8971,-125.893,-2.5522,-125.877,0.11
01_ch2_cla_l1_20240701T135045195_20240701T135053195.fits,-74.4567,-132.321,-75.5683,-132.601,-75.5994,-129.79,-74.4857,-129.699,0.78
01_ch2_cla_l1_20240701T194114911_20240701T194122911.fits,-76.6213,-136.371,-77.7293,-136.772,-77.7684,-133.488,-76.6574,-133.348,0.1
01_ch2_cla_l1_20240701T175301826_20240701T175309826.fits,-76.1464,50.4411,-77.1607,50.5623,-77.1297,53.2431,-76.1177,52.9234,0.54
01_ch2_cla_l1_20240701T164925826_20240701T164933826.fits,89.0947,-113.633,88.8551,-63.9907,88.9005,-22.9828,89.7275,-57.025,0.67
01_ch2_cla_l1_20240701T144753767_20240701T144801767.fits,75.6668,46.7437,74.5303,47.0474,74.5609,49.7748,75.6999,49.6888,0.71
01_ch2_cla_l1_20240701T094939848_20240701T094947848.fits,-50.1405,-127.834,-51.3473,-127.882,-51.361,-126.603,-50.1539,-126.584,0.74
01_ch2_cla_l1_20240701T173229826_20240701T173237826.fits,-39.3335,-131.885,-40.5827,-131.92,-40.5956,-130.808,-39.3463,-130.792,0.03
01_ch2_cla_l1_20240701T094507848_20240701T094515848.fits,-36.3222,-127.412,-37.5797,-127.442,-37.5913,-126.367,-36.3337,-126.352,0.81
01_ch2_cla_l1_20240701T092603848_20240701T092611848.fits,20.9985,-126.53,19.6356,-126.543,19.6246,-125.52,20.9874,-125.497,0.37
01_ch2_cla_l1_20240701T093011848_20240701T093019848.fits,8.6396,-126.68,7.2814,-126.695,7.2709,-125.728,8.6291,-125.71,1.13
01_ch2_cla_l1_20240701T112544112_20240701T112552112.fits,11.7962,-127.728,10.4373,-127.742,10.4266,-126.766,11.7854,-126.747,0.2
01_ch2_cla_l1_20240701T091235848_20240701T091243848.fits,61.3319,-125.941,60.0294,-125.965,60.0102,-124.162,61.3118,-124.066,1.01
01_ch2_cla_l1_20240701T130341196_20240701T130349196.fits,67.6854,-127.897,66.4066,-127.934,66.3825,-125.746,67.6601,-125.594,0.67
01_ch2_cla_l1_20240701T171101826_20240701T171109826.fits,25.2306,-130.81,23.8767,-130.825,23.8647,-129.78,25.2186,-129.755,0.45
01_ch2_cla_l1_20240701T190314911_20240701T190322911.fits,38.3439,-131.705,37.0046,-131.721,36.991,-130.545,38.3299,-130.508,0.76
01_ch2_cla_l1_20240701T131245195_20240701T131253195.fits,40.4414,-128.448,39.0986,-128.463,39.0852,-127.247,40.4277,-127.21,0.24
01_ch2_cla_l1_20240701T171453826_20240701T171501826.fits,13.6625,-130.96,12.3071,-130.975,12.2959,-129.997,13.6512,-129.977,0.52
01_ch2_cla_l1_20240701T095035848_20240701T095043848.fits,-52.9979,-127.953,-54.1934,-128.008,-54.2078,-126.662,-53.0119,-126.642,0.9
01_ch2_cla_l1_20240701T152249767_20240701T152257767.fits,0.1012,-130.055,-1.2443,-130.071,-1.255,-129.126,0.0904,-129.109,0.83
01_ch2_cla_l1_20240701T145945767_20240701T145953767.fits,69.2688,-128.895,67.9972,-128.938,67.9713,-126.621,69.2414,-126.447,0.95
01_ch2_cla_l1_20240701T165029826_20240701T165037826.fits,87.0642,-125.426,85.8594,-126.898,85.7343,-116.077,86.8907,-110.565,0.85
01_ch2_cla_l1_20240701T090707848_20240701T090715848.fits,77.8349,-125.238,76.5848,-125.331,76.5458,-121.692,77.7921,-121.24,1.17
01_ch2_cla_l1_20240701T174645826_20240701T174653826.fits,-83.1574,-139.287,-84.2285,-140.852,-84.3058,-134.192,-83.2228,-133.652,0.44
01_ch2_cla_l1_20240701T152953767_20240701T153001767.fits,-21.1461,-130.384,-22.4496,-130.406,-22.4608,-129.431,-21.1571,-129.416,0.53
01_ch2_cla_l1_20240701T134501195_20240701T134509195.fits,-56.7856,-130.352,-57.9688,-130.42,-57.9849,-128.96,-56.8013,-128.935,0.97
01_ch2_cla_l1_20240701T115656112_20240701T115704112.fits,-83.0554,-135.545,-84.122,-136.985,-84.1926,-130.507,-83.1153,-130.044,0.14
01_ch2_cla_l1_20240701T151425767_20240701T151433767.fits,25.2423,-129.729,23.8866,-129.743,23.8748,-128.697,25.2304,-128.671,0.7
01_ch2_cla_l1_20240701T115128112_20240701T115136112.fits,-66.1479,-129.933,-67.2923,-130.055,-67.3129,-128.154,-66.1676,-128.114,0.83
01_ch2_cla_l1_20240701T113000112_20240701T113008112.fits,-0.9794,-127.892,-2.3255,-127.908,-2.336,-126.961,-0.9898,-126.945,0.39
01_ch2_cla_l1_20240701T154857767_20240701T154905767.fits,-79.4457,-135.176,-80.5371,-135.796,-80.584,-131.646,-79.4879,-131.441,1.18
01_ch2_cla_l1_20240701T193338911_20240701T193346911.fits,-53.2279,-133.499,-54.4281,-133.559,-54.4444,-132.197,-53.2438,-132.173,0.16
01_ch2_cla_l1_20240701T184834911_20240701T184842911.fits,82.5638,-129.514,81.3421,-129.812,81.2789,-124.42,82.4905,-123.269,0.46
01_ch2_cla_l1_20240701T134053195_20240701T134101195.fits,-44.1438,-129.826,-45.3746,-129.865,-45.3876,-128.692,-44.1566,-128.675,0.15
01_ch2_cla_l1_20240701T092635848_20240701T092643848.fits,19.4046,-126.549,18.0418,-126.563,18.0308,-125.549,19.3936,-125.527,0.2
01_ch2_cla_l1_20240701T111144112_20240701T111152112.fits,53.6956,-127.166,52.3763,-127.184,52.3599,-125.679,53.6788,-125.616,0.38
01_ch2_cla_l1_20240701T155449767_20240701T155457767.fits,-81.1536,52.2709,-82.182,52.5609,-82.1314,57.0351,-81.1089,56.2233,0.37
01_ch2_cla_l1_20240701T164701826_20240701T164709826.fits,83.4158,40.5971,82.2603,41.9668,82.325,47.5974,83.492,47.227,0.12
01_ch2_cla_l1_20240701T090411848_20240701T090419848.fits,86.7366,-122.422,85.5207,-123.428,85.4109,-113.237,86.5878,-108.7,0.38
01_ch2_cla_l1_20240701T091203848_20240701T091211848.fits,62.9369,-125.904,61.6394,-125.929,61.6192,-124.043,62.9159,-123.937,1.11
01_ch2_cla_l1_20240701T185514911_20240701T185522911.fits,62.3805,-131.235,61.0932,-131.266,61.0719,-129.435,62.3583,-129.329,0.45
01_ch2_cla_l1_20240701T170629826_20240701T170637826.fits,38.8001,-130.626,37.4594,-130.641,37.4459,-129.455,38.7863,-129.419,0.73
01_ch2_cla_l1_20240701T164253826_20240701T164301826.fits,70.7093,46.7178,69.5926,46.8888,69.6158,48.9109,70.7338,48.8572,0.35
01_ch2_cla_l1_20240701T092555848_20240701T092603848.fits,21.3969,-126.525,20.0344,-126.538,20.0233,-125.512,21.3858,-125.49,0.63
01_ch2_cla_l1_20240701T112728112_20240701T112736112.fits,6.6094,-127.793,5.2544,-127.808,5.2438,-126.848,6.5988,-126.83,0.84
01_ch2_cla_l1_20240701T114600112_20240701T114608112.fits,-49.3611,-128.906,-50.5718,-128.953,-50.5856,-127.689,-49.3746,-127.67,0.49
01_ch2_cla_l1_20240701T194538911_20240701T194546911.fits,-88.5407,62.1352,-88.9384,67.5924,-89.497,93.131,-88.2667,83.2417,0.48
01_ch2_cla_l1_20240701T133653195_20240701T133701195.fits,-31.9854,-129.505,-33.2577,-129.532,-33.2693,-128.494,-31.9969,-128.479,0.63
01_ch2_cla_l1_20240701T130925195_20240701T130933195.fits,50.4333,-128.297,49.109,-128.314,49.0935,-126.903,50.4173,-126.847,0.9
01_ch2_cla_l1_20240701T153929767_20240701T153937767.fits,-50.2946,-131.151,-51.5038,-131.201,-51.5184,-129.914,-50.3089,-129.893,0.99
01_ch2_cla_l1_20240701T091619848_20240701T091627848.fits,50.1178,-126.149,48.788,-126.165,48.7729,-124.755,50.1023,-124.701,0.08
01_ch2_cla_l1_20240701T173045826_20240701T173053826.fits,-34.0697,-131.748,-35.3361,-131.778,-35.3484,-130.721,-34.0818,-130.705,0.87
01_ch2_cla_l1_20240701T155801767_20240701T155809767.fits,-71.1286,51.0745,-72.1243,51.1393,-72.1031,53.0182,-71.1087,52.8532,0.93
01_ch2_cla_l1_20240701T194906911_20240701T194914911.fits,-77.7612,49.6326,-78.7831,49.7957,-78.7463,52.8968,-77.7274,52.4726,1.0
01_ch2_cla_l1_20240701T133301195_20240701T133309195.fits,-20.2952,-129.276,-21.6014,-129.297,-21.6122,-128.325,-20.3059,-128.311,0.74
01_ch2_cla_l1_20240701T112056112_20240701T112104112.fits,26.1479,-127.552,24.7887,-127.565,24.7772,-126.507,26.1362,-126.482,0.26
01_ch2_cla_l1_20240701T135229195_20240701T135237195.fits,-79.8225,-134.207,-80.91,-134.863,-80.9576,-130.568,-79.8652,-130.356,0.67
01_ch2_cla_l1_20240701T125101195_20240701T125109195.fits,74.8314,48.104,73.6962,48.3732,73.7247,50.9584,74.8621,50.8836,0.05
01_ch2_cla_l1_20240701T184802911_20240701T184810911.fits,84.1853,-128.905,82.9699,-129.372,82.8929,-122.81,84.0927,-121.029,0.08
01_ch2_cla_l1_20240701T190738911_20240701T190746911.fits,25.1704,-131.889,23.8181,-131.904,23.806,-130.862,25.158,-130.837,0.93
01_ch2_cla_l1_20240701T100819848_20240701T100827848.fits,-70.8241,54.2356,-71.8113,54.2924,-71.7918,56.1105,-70.8057,55.9588,1.06
01_ch2_cla_l1_20240701T110400112_20240701T110408112.fits,77.0123,-126.352,75.7617,-126.439,75.7244,-123.004,76.9716,-122.6,0.85
01_ch2_cla_l1_20240701T165245826_20240701T165253826.fits,80.1762,-129.06,78.9437,-129.228,78.8944,-124.927,80.121,-124.239,0.92
01_ch2_cla_l1_20240701T152025767_20240701T152033767.fits,7.2915,-129.959,5.9386,-129.974,5.9277,-129.015,7.2806,-128.997,0.01
01_ch2_cla_l1_20240701T172949826_20240701T172957826.fits,-31.2406,-131.682,-32.5157,-131.71,-32.5277,-130.677,-31.2525,-130.661,0.27
01_ch2_cla_l1_20240701T130533196_20240701T130541196.fits,62.0573,-128.062,60.7619,-128.088,60.7418,-126.26,62.0363,-126.158,0.33
01_ch2_cla_l1_20240701T125453195_20240701T125501195.fits,86.6147,34.2639,85.4716,38.7961,85.5812,48.6464,86.763,47.4948,1.19
01_ch2_cla_l1_20240701T095419848_20240701T095427848.fits,-64.4705,-128.662,-65.6199,-128.768,-65.6391,-126.978,-64.4889,-126.943,0.7
01_ch2_cla_l1_20240701T093307848_20240701T093315848.fits,-0.1436,-126.792,-1.4921,-126.808,-1.5024,-125.859,-0.1539,-125.843,0.8
01_ch2_cla_l1_20240701T095003848_20240701T095011848.fits,-51.3646,-127.883,-52.5664,-127.934,-52.5804,-126.628,-51.3782,-126.608,0.61
01_ch2_cla_l1_20240701T094611848_20240701T094619848.fits,-39.5649,-127.494,-40.8108,-127.527,-40.8228,-126.417,-39.5767,-126.402,0.39
01_ch2_cla_l1_20240701T120256112_20240701T120304112.fits,-77.0796,53.6593,-78.0895,53.7839,-78.0584,56.647,-77.051,56.2957,0.68
01_ch2_cla_l1_20240701T151649767_20240701T151657767.fits,18.0644,-129.82,16.7067,-129.835,16.6954,-128.834,18.053,-128.812,0.29
01_ch2_cla_l1_20240701T115344112_20240701T115352112.fits,-73.1503,-130.911,-74.2655,-131.147,-74.2938,-128.55,-73.1767,-128.475,1.0
01_ch2_cla_l1_20240701T172053826_20240701T172101826.fits,-4.3148,-131.206,-5.6532,-131.223,-5.6641,-130.28,-4.3257,-130.264,0.45
01_ch2_cla_l1_20240701T131741196_20240701T131749195.fits,25.6812,-128.641,24.3239,-128.655,24.3122,-127.603,25.6695,-127.577,0.42
01_ch2_cla_l1_20240701T120528112_20240701T120536112.fits,-69.1243,53.0853,-70.1091,53.1349,-70.091,54.7952,-69.1071,54.6665,0.08
01_ch2_cla_l1_20240701T132645195_20240701T132653195.fits,-1.4527,-128.988,-2.7971,-129.004,-2.8076,-128.059,-1.4632,-128.042,1.17
01_ch2_cla_l1_20240701T193714911_20240701T193722911.fits,-64.2777,-134.236,-65.4356,-134.35,-65.457,-132.55,-64.2983,-132.508,1.0
01_ch2_cla_l1_20240701T172501826_20240701T172509826.fits,-16.7421,-131.4,-18.0564,-131.421,-18.0675,-130.461,-16.7532,-130.446,0.71
01_ch2_cla_l1_20240701T174429826_20240701T174437826.fits,-76.1512,-135.058,-77.2593,-135.423,-77.2959,-132.259,-76.1851,-132.135,1.2
01_ch2_cla_l1_20240701T133741196_20240701T133749196.fits,-34.4116,-129.56,-35.6759,-129.59,-35.6877,-128.531,-34.4232,-128.516,0.28
01_ch2_cla_l1_20240701T110848112_20240701T110856112.fits,62.516,-126.983,61.2195,-127.009,61.1993,-125.151,62.495,-125.047,1.04
01_ch2_cla_l1_20240701T194650911_20240701T194658911.fits,-84.8344,51.9691,-85.878,52.9905,-85.7752,61.5554,-84.7522,58.8509,0.82
01_ch2_cla_l1_20240701T195042911_20240701T195050911.fits,-72.7498,49.1078,-73.7557,49.1908,-73.7309,51.2894,-72.7264,51.083,0.85
01_ch2_cla_l1_20240701T131013195_20240701T131021195.fits,48.0333,-128.336,46.704,-128.352,46.6891,-126.997,48.018,-126.948,0.79
01_ch2_cla_l1_20240701T193346911_20240701T193354911.fits,-53.636,-133.519,-54.8347,-133.581,-54.8511,-132.207,-53.652,-132.183,0.21
01_ch2_cla_l1_20240701T091331848_20240701T091339848.fits,58.5244,-126.001,57.2147,-126.022,57.1967,-124.344,58.5059,-124.263,0.39
01_ch2_cla_l1_20240701T152241767_20240701T152249767.fits,0.501,-130.049,-0.8451,-130.066,-0.8558,-129.12,0.4902,-129.103,1.18
01_ch2_cla_l1_20240701T090523848_20240701T090531848.fits,83.0919,-124.432,81.8609,-124.695,81.7988,-118.894,83.0189,-117.631,0.1
01_ch2_cla_l1_20240701T151817767_20240701T151825767.fits,13.6767,-129.876,12.3199,-129.891,12.3088,-128.911,13.6656,-128.891,1.19
01_ch2_cla_l1_20240701T165021826_20240701T165029826.fits,87.4688,-124.604,86.2665,-126.498,86.1285,-114.59,87.2698,-107.682,0.7
01_ch2_cla_l1_20240701T093059848_20240701T093107848.fits,6.2457,-126.71,4.8898,-126.725,4.8793,-125.764,6.2353,-125.747,1.04
01_ch2_cla_l1_20240701T125317195_20240701T125325195.fits,81.792,44.7597,80.6346,45.6456,80.6859,50.2873,81.8506,50.0623,0.83
01_ch2_cla_l1_20240701T130349196_20240701T130357196.fits,67.283,-127.911,66.0029,-127.946,65.9791,-125.79,67.258,-125.643,0.32
01_ch2_cla_l1_20240701T110616112_20240701T110624112.fits,70.156,-126.745,68.8825,-126.787,68.8563,-124.372,70.1282,-124.186,1.09
01_ch2_cla_l1_20240701T171109826_20240701T171117826.fits,24.8318,-130.815,23.4776,-130.83,23.4657,-129.788,24.8197,-129.763,0.62
01_ch2_cla_l1_20240701T131837195_20240701T131845195.fits,22.8905,-128.676,21.5319,-128.69,21.5205,-127.658,22.879,-127.634,0.11
01_ch2_cla_l1_20240701T151033767_20240701T151041767.fits,36.8116,-129.577,35.4661,-129.592,35.4531,-128.43,36.7984,-128.396,1.13
01_ch2_cla_l1_20240701T174413826_20240701T174421826.fits,-75.3265,-134.824,-76.4383,-135.15,-76.4729,-132.16,-75.3586,-132.049,0.73
01_ch2_cla_l1_20240701T140045195_20240701T140053195.fits,-73.2526,52.2672,-74.2527,52.3446,-74.229,54.4851,-73.2304,54.2782,0.68
01_ch2_cla_l1_20240701T120512112_20240701T120520112.fits,-69.9632,53.1268,-70.9503,53.1805,-70.9314,54.9194,-69.9453,54.779,0.42
01_ch2_cla_l1_20240701T115120112_20240701T115128112.fits,-65.7369,-129.892,-66.8826,-130.01,-66.903,-128.137,-65.7564,-128.098,0.48
01_ch2_cla_l1_20240701T172717826_20240701T172725826.fits,-23.578,-131.523,-24.8753,-131.547,-24.8869,-130.561,-23.5895,-130.546,0.04
01_ch2_cla_l1_20240701T113008112_20240701T113016112.fits,-1.3792,-127.898,-2.7247,-127.914,-2.7351,-126.967,-1.3896,-126.951,0.08
01_ch2_cla_l1_20240701T190858911_20240701T190906911.fits,21.1805,-131.943,19.8271,-131.958,19.8152,-130.943,21.1685,-130.919,0.98
01_ch2_cla_l1_20240701T134509195_20240701T134517195.fits,-57.1949,-130.375,-58.3761,-130.444,-58.3925,-128.971,-57.2107,-128.945,1.1
01_ch2_cla_l1_20240701T145505767_20240701T145513767.fits,83.4104,-127.319,82.1874,-127.651,82.1202,-121.676,83.3311,-120.274,0.54
01_ch2_cla_l1_20240701T145337767_20240701T145345767.fits,87.8657,-122.78,86.6638,-125.162,86.5128,-111.915,87.6372,-103.138,0.43
01_ch2_cla_l1_20240701T153137767_20240701T153145767.fits,-26.3811,-130.483,-27.6705,-130.508,-27.6819,-129.507,-26.3924,-129.492,1.11
01_ch2_cla_l1_20240701T153705767_20240701T153713767.fits,-42.9699,-130.89,-44.2058,-130.929,-44.219,-129.771,-42.9828,-129.754,0.87
01_ch2_cla_l1_20240701T145353767_20240701T145401767.fits,87.0571,-124.62,85.8498,-126.009,85.727,-115.173,86.8867,-109.728,0.13
01_ch2_cla_l1_20240701T111320112_20240701T111328112.fits,48.8943,-127.246,47.5646,-127.262,47.5496,-125.884,48.879,-125.833,0.18
01_ch2_cla_l1_20240701T125957195_20240701T130005195.fits,78.9807,-127.193,77.7393,-127.316,77.6959,-123.385,78.9326,-122.836,1.13
01_ch2_cla_l1_20240701T170613826_20240701T170621826.fits,39.5987,-130.614,38.2592,-130.629,38.2456,-129.432,39.5848,-129.395,0.1
01_ch2_cla_l1_20240701T184930911_20240701T184938911.fits,79.728,-130.126,78.4961,-130.291,78.4477,-126.157,79.674,-125.517,0.89
01_ch2_cla_l1_20240701T155233767_20240701T155241767.fits,-88.2029,60.6044,-89.2163,74.7139,-88.8001,103.692,-87.9867,78.7501,0.55
01_ch2_cla_l1_20240701T092755848_20240701T092803848.fits,15.4189,-126.597,14.0566,-126.611,14.0459,-125.618,15.408,-125.598,0.3
01_ch2_cla_l1_20240701T112904112_20240701T112912112.fits,1.818,-127.855,0.468,-127.871,0.4575,-126.92,1.8075,-126.904,0.97
01_ch2_cla_l1_20240701T105208112_20240701T105216112.fits,67.7837,50.4888,66.6734,50.6143,66.6925,52.3762,67.8037,52.3381,0.79
01_ch2_cla_l1_20240701T164517826_20240701T164525826.fits,78.1127,44.7303,76.9694,45.1729,77.0068,48.4365,78.1537,48.3109,0.42
01_ch2_cla_l1_20240701T094947848_20240701T094955848.fits,-50.5486,-127.85,-51.7535,-127.899,-51.7673,-126.611,-50.5621,-126.592,1.15
01_ch2_cla_l1_20240701T170805826_20240701T170813826.fits,34.0086,-130.693,32.6618,-130.708,32.649,-129.582,33.9956,-129.551,0.76
01_ch2_cla_l1_20240701T094723848_20240701T094731848.fits,-43.2193,-127.597,-44.4521,-127.634,-44.4645,-126.477,-43.2315,-126.461,0.43
01_ch2_cla_l1_20240701T095131848_20240701T095139848.fits,-55.8594,-128.089,-57.0435,-128.152,-57.0588,-126.727,-55.8742,-126.704,0.95
01_ch2_cla_l1_20240701T135213195_20240701T135221195.fits,-78.9968,-133.798,-80.0884,-134.359,-80.1323,-130.397,-79.0365,-130.216,0.35
01_ch2_cla_l1_20240701T155153767_20240701T155201767.fits,-88.7908,176.848,-89.5538,-176.225,-88.9932,-148.566,-88.3216,-165.141,1.04
01_ch2_cla_l1_20240701T153913767_20240701T153921767.fits,-49.4793,-131.118,-50.6915,-131.167,-50.7059,-129.896,-49.4934,-129.876,0.29
01_ch2_cla_l1_20240701T191242911_20240701T191250911.fits,10.0069,-132.092,8.6549,-132.107,8.6436,-131.143,9.9954,-131.124,0.86
01_ch2_cla_l1_20240701T190450911_20240701T190458911.fits,33.5512,-131.774,32.206,-131.79,32.193,-130.672,33.5381,-130.64,0.82
01_ch2_cla_l1_20240701T092427848_20240701T092435848.fits,25.7803,-126.473,24.4188,-126.486,24.4074,-125.428,25.7688,-125.403,0.91
01_ch2_cla_l1_20240701T175309826_20240701T175317826.fits,-75.7287,50.3967,-76.7418,50.5111,-76.7119,53.1027,-75.7009,52.8023,0.44
01_ch2_cla_l1_20240701T114416112_20240701T114424112.fits,-44.0692,-128.723,-45.2996,-128.762,-45.3124,-127.59,-44.0818,-127.574,0.78
01_ch2_cla_l1_20240701T185146911_20240701T185154911.fits,72.8549,-130.801,71.5994,-130.866,71.568,-128.171,72.8213,-127.921,0.23
01_ch2_cla_l1_20240701T173221826_20240701T173229826.fits,-38.928,-131.873,-40.1787,-131.908,-40.1915,-130.801,-38.9407,-130.785,1.2
01_ch2_cla_l1_20240701T112712112_20240701T112720112.fits,7.4076,-127.783,6.0519,-127.798,6.0413,-126.836,7.397,-126.818,0.87
01_ch2_cla_l1_20240701T094107848_20240701T094115848.fits,-24.2065,-127.158,-25.5021,-127.181,-25.5128,-126.191,-24.217,-126.178,0.1
01_ch2_cla_l1_20240701T093411848_20240701T093419848.fits,-3.3417,-126.835,-4.6853,-126.851,-4.6955,-125.904,-3.3519,-125.889,0.31
01_ch2_cla_l1_20240701T092203848_20240701T092211848.fits,32.9542,-126.385,31.5978,-126.398,31.5857,-125.274,32.942,-125.244,1.18
01_ch2_cla_l1_20240701T091635848_20240701T091643848.fits,49.3182,-126.162,47.9868,-126.178,47.9719,-124.786,49.303,-124.734,0.3
01_ch2_cla_l1_20240701T175253826_20240701T175301826.fits,-76.5638,50.4878,-77.5796,50.6166,-77.5476,53.3926,-76.5342,53.0517,0.68
01_ch2_cla_l1_20240701T112144112_20240701T112152112.fits,23.7563,-127.581,22.3961,-127.595,22.3847,-126.555,23.7448,-126.531,0.24
01_ch2_cla_l1_20240701T194514911_20240701T194522911.fits,-88.6551,179.65,-88.9821,128.333,-89.6062,112.335,-89.0381,-153.643,0.35
01_ch2_cla_l1_20240701T173629826_20240701T173637826.fits,-51.5318,-132.31,-52.7373,-132.365,-52.7527,-131.047,-51.5468,-131.025,1.06
01_ch2_cla_l1_20240701T130653195_20240701T130701195.fits,58.0441,-128.155,56.7381,-128.176,56.7199,-126.527,58.0254,-126.447,1.17
01_ch2_cla_l1_20240701T133437196_20240701T133445195.fits,-25.1258,-129.364,-26.4185,-129.387,-26.4296,-128.394,-25.1368,-128.379,0.24
01_ch2_cla_l1_20240701T091555848_20240701T091603848.fits,51.3174,-126.131,49.9904,-126.147,49.975,-124.705,51.3016,-124.649,1.16
01_ch2_cla_l1_20240701T144801767_20240701T144809767.fits,76.0776,46.6189,74.9395,46.9403,74.971,49.7467,76.1117,49.6563,0.29
01_ch2_cla_l1_20240701T111728112_20240701T111736112.fits,36.5148,-127.421,35.1645,-127.435,35.1518,-126.271,36.502,-126.238,0.34
01_ch2_cla_l1_20240701T185906911_20240701T185914911.fits,50.7435,-131.501,49.4269,-131.521,49.4106,-130.113,50.7267,-130.056,0.68
01_ch2_cla_l1_20240701T155225767_20240701T155233767.fits,-88.6094,63.6879,-89.0084,69.2797,-89.5603,97.835,-88.3389,85.6548,0.02
01_ch2_cla_l1_20240701T185538911_20240701T185546911.fits,61.1747,-131.269,59.8839,-131.298,59.8633,-129.527,61.1533,-129.429,0.28
01_ch2_cla_l1_20240701T130301195_20240701T130309195.fits,69.6985,-127.822,68.4259,-127.864,68.3999,-125.501,69.671,-125.321,0.37
01_ch2_cla_l1_20240701T111056112_20240701T111104112.fits,56.0987,-127.122,54.7851,-127.141,54.7679,-125.559,56.081,-125.487,0.86
01_ch2_cla_l1_20240701T150929767_20240701T150937767.fits,40.0057,-129.532,38.6647,-129.547,38.6512,-128.342,39.992,-128.304,0.1
01_ch2_cla_l1_20240701T105600112_20240701T105608112.fits,79.7089,47.3715,78.5551,47.9408,78.5961,51.7123,79.7545,51.5693,0.62
01_ch2_cla_l1_20240701T092619848_20240701T092627848.fits,20.2014,-126.54,18.8386,-126.553,18.8276,-125.534,20.1903,-125.512,0.73
01_ch2_cla_l1_20240701T170045826_20240701T170053826.fits,56.006,-130.333,54.6993,-130.355,54.6815,-128.788,55.9875,-128.716,0.4
01_ch2_cla_l1_20240701T151025767_20240701T151033767.fits,37.211,-129.572,35.8658,-129.586,35.8528,-128.419,37.1977,-128.385,1.1
01_ch2_cla_l1_20240701T115528112_20240701T115536112.fits,-78.5169,-132.437,-79.6088,-132.943,-79.6499,-129.163,-78.5542,-129.003,0.44
01_ch2_cla_l1_20240701T171949826_20240701T171957826.fits,-1.1146,-131.16,-2.4575,-131.176,-2.4684,-130.233,-1.1255,-130.216,1.09
01_ch2_cla_l1_20240701T113400112_20240701T113408112.fits,-12.9907,-128.064,-14.3148,-128.083,-14.3253,-127.13,-13.0012,-127.116,0.74
01_ch2_cla_l1_20240701T193738911_20240701T193746911.fits,-65.5091,-134.356,-66.6621,-134.48,-66.6844,-132.604,-65.5305,-132.559,0.65
01_ch2_cla_l1_20240701T174245826_20240701T174253826.fits,-70.7939,-133.891,-71.9244,-134.084,-71.9512,-131.764,-70.8193,-131.698,1.1
01_ch2_cla_l1_20240701T135637196_20240701T135645196.fits,-86.1776,55.9853,-87.2172,57.7704,-87.0776,70.1186,-86.075,65.1534,0.86
01_ch2_cla_l1_20240701T115256112_20240701T115304112.fits,-70.6764,-130.487,-71.8021,-130.669,-71.8269,-128.38,-70.6999,-128.322,0.37
01_ch2_cla_l1_20240701T120344112_20240701T120352112.fits,-74.5708,53.4217,-75.5725,53.5097,-75.5471,55.848,-74.547,55.606,0.71
01_ch2_cla_l1_20240701T132029195_20240701T132037195.fits,17.3086,-128.746,15.9497,-128.76,15.9386,-127.761,17.2975,-127.74,0.11
01_ch2_cla_l1_20240701T152649767_20240701T152657767.fits,-11.9087,-130.23,-13.234,-130.249,-13.2449,-129.299,-11.9195,-129.285,0.68
01_ch2_cla_l1_20240701T171053826_20240701T171101826.fits,25.6296,-130.805,24.2758,-130.82,24.2638,-129.772,25.6175,-129.746,0.96
01_ch2_cla_l1_20240701T095435848_20240701T095443848.fits,-65.2922,-128.736,-66.4388,-128.849,-66.4585,-127.009,-65.3111,-126.971,0.09
01_ch2_cla_l1_20240701T165429826_20240701T165437826.fits,74.9192,-129.632,73.6683,-129.709,73.634,-126.702,74.8822,-126.388,0.74
01_ch2_cla_l1_20240701T090307848_20240701T090315848.fits,89.1668,-111.159,88.7681,-116.08,88.4199,-86.2094,89.786,-38.131,0.39
01_ch2_cla_l1_20240701T085611848_20240701T085619848.fits,69.8449,51.3206,68.7253,51.4716,68.7462,53.4228,69.8669,53.3798,1.12
01_ch2_cla_l1_20240701T113848112_20240701T113856112.fits,-27.469,-128.314,-28.7551,-128.339,-28.7662,-127.332,-27.48,-127.318,1.13
01_ch2_cla_l1_20240701T171501826_20240701T171509826.fits,13.2632,-130.966,11.9083,-130.981,11.8971,-130.004,13.252,-129.984,0.9
01_ch2_cla_l1_20240701T190714911_20240701T190722911.fits,26.3673,-131.873,25.0159,-131.888,25.0037,-130.837,26.3549,-130.811,1.11
